operating-system	information
opinion-poll	collection
opinion-poll	information
orchestra	organization
painter	person
painting	information
palace	house
palace	place
parade	event
park	place
parliament	organization
partnership	organization
party	event
passenger	person
performance	event
periodical	information
pharmacy	organization
pharmacy	place
photograph	information
pier	place
play	information
playing-card	information
podcast	information
poetry	information
police	organization
police	place
policy	information
political-campaign	organization
political-party	organization
postcard	information
power-station	organization
power-station	place
presidency	organization
prince	person
prison	organization
prison	place
prisoner	person
profession	occupation
publisher	organization
puzzle	game
puzzle	information
pyramid	place
questionnaire	information
quotation	information
radio-receiver	person
railcar	vehicle
ranch	place
realm	organization
realm	place
refugee-camp	place
region	place
relief	information
relief	sculpture
replica	information
report	article
report	information
reservoir	body-of-water
reservoir	landform
reservoir	place
resort	organization
resort	place
restaurant	organization
restaurant	place
ridge	landform
ridge	place
road	place
rocket	vehicle
room	place
rural-area	place
sailboat	vehicle
sanatorium	organization
sanatorium	place
sanctuary	place
satellite	place
satellite	vehicle
sauce	substance
sauna	place
school	organization
scientist	person
sculpture	information
seat	information
sermon	event
sheet-music	information
ship	vehicle
sideboard	information
sidewalk	place
siege	event
singer	person
skull	bone
social-club	organization
soft-drink	substance
software	information
soldier	person
soup	substance
spa	organization
spa	place
spacecraft	vehicle
spice	substance
spirit	information
spreadsheet	information
stable	place
star	place
statue	information
statue	sculpture
stencil	information
stencil	painting
stream	body-of-water
stream	landform
stream	place
street	place
studio	place
sty	place
suburb	place
summer-camp	organization
summit	landform
summit	place
supermarket	grocery-store
supermarket	organization
supermarket	place
swimming-pool	body-of-water
swimming-pool	landform
swimming-pool	place
tank	vehicle
tea	drug
tea	substance
team	organization
temple	place
territory	place
textbook	book
textbook	information
throne	information
tournament	event
town	place
tractor	vehicle
tragedy	information
trail	place
train	place
train	vehicle
train-ticket	information
treaty	information
treaty	legislation
tribunal	organization
truck	vehicle
tugboat	vehicle
tunnel	landform
tunnel	place
twin	person
university	organization
university	place
valley	landform
valley	place
van	vehicle
vase	information
vein	vessel
veteran	person
video	information
video-game	game
video-game	information
villa	house
villa	place
village	place
vodka	substance
volcano	landform
volcano	place
wardrobe	information
warship	vehicle
watercraft	vehicle
waterfall	body-of-water
waterfall	landform
waterfall	place
web-page	information
web-site	information
wedding	event
well	body-of-water
well	landform
well	place
wine	substance
wood	substance
workshop	place
yacht	vehicle
